Location;Color;Quantity in Pounds at Classifier;Size;Flavor;Quantity in Pounds At Pre-finish Operations;Packaging Type;Quantity in Pounds At Pack Operations
Detroit;Coloring Agent15;213764;S5;F10;5166;Bag;3254
Detroit;Coloring Agent15;213764;S5;F10;5166;Box;1912
Detroit;Coloring Agent15;213764;S5;F11;3239;Bag;1644
Detroit;Coloring Agent15;213764;S5;F11;3239;Box;1595
Detroit;Coloring Agent15;213764;S5;F2;2065;Bag;2065
Detroit;Coloring Agent15;213764;S5;F3;4626;Bag;1890
Detroit;Coloring Agent15;213764;S5;F3;4626;Box;2736
Detroit;Coloring Agent15;213764;S5;F4;3608;Bag;1920
Detroit;Coloring Agent15;213764;S5;F4;3608;Box;1688
Detroit;Coloring Agent15;213764;S5;F5;1738;Bag;1738
Detroit;Coloring Agent15;213764;S5;F6;1542;Box;1542
Detroit;Coloring Agent15;213764;S5;F9;1831;Bag;1831
Detroit;Coloring Agent16;239071;S1;F1;13165;Bag;11577
Detroit;Coloring Agent16;239071;S1;F1;13165;Box;1588
Detroit;Coloring Agent16;239071;S1;F10;1952;Bag;1952
Detroit;Coloring Agent16;239071;S1;F11;3209;Bag;3209
Detroit;Coloring Agent16;239071;S1;F12;5221;Bag;5221
Detroit;Coloring Agent16;239071;S1;F2;1328;Bag;1328
Detroit;Coloring Agent16;239071;S1;F3;5083;Bag;1490
Detroit;Coloring Agent16;239071;S1;F3;5083;Box;3593
Detroit;Coloring Agent16;239071;S1;F4;5106;Bag;3616
Detroit;Coloring Agent16;239071;S1;F4;5106;Box;1490
Detroit;Coloring Agent16;239071;S1;F5;1525;Box;1525
Detroit;Coloring Agent16;239071;S1;F6;4908;Bag;4908
Detroit;Coloring Agent16;239071;S1;F7;3472;Bag;1937
Detroit;Coloring Agent16;239071;S1;F7;3472;Box;1535
Detroit;Coloring Agent16;239071;S1;F8;6613;Bag;4745
Detroit;Coloring Agent16;239071;S1;F8;6613;Box;1868
Detroit;Coloring Agent16;239071;S1;F9;7546;Bag;7546
Detroit;Coloring Agent16;239071;S2;F1;715;Bag;715
Detroit;Coloring Agent16;239071;S2;F10;3129;Bag;3129
Detroit;Coloring Agent16;239071;S2;F11;3520;Bag;3520
Detroit;Coloring Agent16;239071;S2;F12;5745;Bag;5745
Detroit;Coloring Agent16;239071;S2;F2;3339;Bag;3339
Detroit;Coloring Agent16;239071;S2;F3;2042;Bag;2042
Detroit;Coloring Agent16;239071;S2;F5;1438;Box;1438
Detroit;Coloring Agent16;239071;S2;F6;3250;Bag;3250
Detroit;Coloring Agent16;239071;S2;F8;1690;Bag;1690
Detroit;Coloring Agent16;239071;S2;F9;3516;Bag;3516
Detroit;Coloring Agent16;239071;S3;F1;14482;Bag;9522
Detroit;Coloring Agent16;239071;S3;F1;14482;Box;4960
Detroit;Coloring Agent16;239071;S3;F10;3336;Bag;1666
Detroit;Coloring Agent16;239071;S3;F10;3336;Box;1670
Detroit;Coloring Agent16;239071;S3;F11;4336;Bag;1298
Detroit;Coloring Agent16;239071;S3;F11;4336;Box;3038
Detroit;Coloring Agent16;239071;S3;F12;1511;Bag;1511
Detroit;Coloring Agent16;239071;S3;F2;102;Box;102
Detroit;Coloring Agent16;239071;S3;F4;4747;Bag;3365
Detroit;Coloring Agent16;239071;S3;F4;4747;Box;1382
Detroit;Coloring Agent16;239071;S3;F5;1420;Box;1420
Detroit;Coloring Agent16;239071;S3;F6;1429;Bag;1429
Detroit;Coloring Agent16;239071;S3;F7;1680;Bag;1680
Detroit;Coloring Agent16;239071;S3;F8;3403;Bag;3403
Detroit;Coloring Agent16;239071;S3;F9;4772;Bag;4772
Detroit;Coloring Agent16;239071;S4;F1;16900;Bag;14545
Detroit;Coloring Agent16;239071;S4;F1;16900;Box;2355
Detroit;Coloring Agent16;239071;S4;F10;3033;Bag;3033
Detroit;Coloring Agent16;239071;S4;F11;2863;Box;2863
Detroit;Coloring Agent16;239071;S4;F12;1590;Bag;1590
Detroit;Coloring Agent16;239071;S4;F2;4503;Bag;4503
Detroit;Coloring Agent16;239071;S4;F3;8483;Bag;8483
Detroit;Coloring Agent16;239071;S4;F4;1394;Bag;1394
Detroit;Coloring Agent16;239071;S4;F5;1571;Bag;1571
Detroit;Coloring Agent16;239071;S4;F6;10172;Bag;10172
Detroit;Coloring Agent16;239071;S4;F7;1664;Bag;1664
Detroit;Coloring Agent16;239071;S4;F8;1543;Bag;1543
Detroit;Coloring Agent16;239071;S4;F9;9324;Bag;9324
Detroit;Coloring Agent16;239071;S5;F1;16675;Bag;15177
Detroit;Coloring Agent16;239071;S5;F1;16675;Box;1498
Detroit;Coloring Agent16;239071;S5;F10;1760;Box;1760
Detroit;Coloring Agent16;239071;S5;F11;3826;Bag;1961
Detroit;Coloring Agent16;239071;S5;F11;3826;Box;1865
Detroit;Coloring Agent16;239071;S5;F12;3339;Bag;3339
Detroit;Coloring Agent16;239071;S5;F2;2769;Bag;2769
Detroit;Coloring Agent16;239071;S5;F3;3441;Bag;1511
Detroit;Coloring Agent16;239071;S5;F3;3441;Box;1930
Detroit;Coloring Agent16;239071;S5;F4;5673;Bag;5673
Detroit;Coloring Agent16;239071;S5;F6;1661;Bag;1661
Detroit;Coloring Agent16;239071;S5;F9;8157;Bag;8157
Detroit;Coloring Agent17;599954;S1;F1;6257;Bag;2172
Detroit;Coloring Agent17;599954;S1;F1;6257;Box;4085
Detroit;Coloring Agent17;599954;S1;F10;7525;Bag;5725
Detroit;Coloring Agent17;599954;S1;F10;7525;Box;1800
Detroit;Coloring Agent17;599954;S1;F11;2337;Bag;217
Detroit;Coloring Agent17;599954;S1;F11;2337;Box;2120
Detroit;Coloring Agent17;599954;S1;F12;6917;Bag;5232
Detroit;Coloring Agent17;599954;S1;F12;6917;Box;1685
Detroit;Coloring Agent17;599954;S1;F2;4948;Bag;4948
Detroit;Coloring Agent17;599954;S1;F3;4345;Bag;4345
Detroit;Coloring Agent17;599954;S1;F4;13406;Bag;11064
Detroit;Coloring Agent17;599954;S1;F4;13406;Box;2342
Detroit;Coloring Agent17;599954;S1;F5;28406;Bag;26434
Detroit;Coloring Agent17;599954;S1;F5;28406;Box;1972
Detroit;Coloring Agent17;599954;S1;F6;38664;Bag;35512
Detroit;Coloring Agent17;599954;S1;F6;38664;Box;3152
Detroit;Coloring Agent17;599954;S1;F7;11278;Bag;9200
Detroit;Coloring Agent17;599954;S1;F7;11278;Box;2078
Detroit;Coloring Agent17;599954;S1;F8;12104;Bag;10224
Detroit;Coloring Agent17;599954;S1;F8;12104;Box;1880
Detroit;Coloring Agent17;599954;S1;F9;19800;Bag;19800
Detroit;Coloring Agent17;599954;S2;F1;373;Bag;373
Detroit;Coloring Agent17;599954;S2;F10;4436;Bag;4436
Detroit;Coloring Agent17;599954;S2;F11;1929;Bag;1929
Detroit;Coloring Agent17;599954;S2;F12;9526;Bag;4703
Detroit;Coloring Agent17;599954;S2;F12;9526;Box;4823
Detroit;Coloring Agent17;599954;S2;F2;5666;Bag;4401
Detroit;Coloring Agent17;599954;S2;F2;5666;Box;1265
Detroit;Coloring Agent17;599954;S2;F3;4124;Bag;244
Detroit;Coloring Agent17;599954;S2;F3;4124;Box;3880
Detroit;Coloring Agent17;599954;S2;F4;5999;Bag;4061
Detroit;Coloring Agent17;599954;S2;F4;5999;Box;1938
Detroit;Coloring Agent17;599954;S2;F5;7573;Bag;7573
Detroit;Coloring Agent17;599954;S2;F6;11285;Bag;8085
Detroit;Coloring Agent17;599954;S2;F6;11285;Box;3200
Detroit;Coloring Agent17;599954;S2;F7;2106;Bag;2106
Detroit;Coloring Agent17;599954;S2;F8;2986;Bag;2986
Detroit;Coloring Agent17;599954;S2;F9;3997;Bag;3997
Detroit;Coloring Agent17;599954;S3;F1;25141;Bag;23621
Detroit;Coloring Agent17;599954;S3;F1;25141;Box;1520
Detroit;Coloring Agent17;599954;S3;F10;6768;Bag;3048
Detroit;Coloring Agent17;599954;S3;F10;6768;Box;3720
Detroit;Coloring Agent17;599954;S3;F11;1970;Box;1970
Detroit;Coloring Agent17;599954;S3;F12;1904;Bag;1904
Detroit;Coloring Agent17;599954;S3;F2;7312;Bag;5530
Detroit;Coloring Agent17;599954;S3;F2;7312;Box;1782
Detroit;Coloring Agent17;599954;S3;F3;25266;Bag;25266
Detroit;Coloring Agent17;599954;S3;F4;19720;Bag;18396
Detroit;Coloring Agent17;599954;S3;F4;19720;Box;1324
Detroit;Coloring Agent17;599954;S3;F5;43831;Bag;41629
Detroit;Coloring Agent17;599954;S3;F5;43831;Box;2202
Detroit;Coloring Agent17;599954;S3;F6;46487;Bag;46487
Detroit;Coloring Agent17;599954;S3;F7;8875;Bag;8875
Detroit;Coloring Agent17;599954;S3;F8;19514;Bag;14418
Detroit;Coloring Agent17;599954;S3;F8;19514;Box;5096
Detroit;Coloring Agent17;599954;S3;F9;39196;Bag;34022
Detroit;Coloring Agent17;599954;S3;F9;39196;Box;5174
Detroit;Coloring Agent17;599954;S4;F1;8504;Bag;8504
Detroit;Coloring Agent17;599954;S4;F10;4107;Bag;2645
Detroit;Coloring Agent17;599954;S4;F10;4107;Box;1462
Detroit;Coloring Agent17;599954;S4;F11;3988;Box;3988
Detroit;Coloring Agent17;599954;S4;F12;729;Bag;729
Detroit;Coloring Agent17;599954;S4;F3;6210;Bag;2217
Detroit;Coloring Agent17;599954;S4;F3;6210;Box;3993
Detroit;Coloring Agent17;599954;S4;F4;1218;Box;1218
Detroit;Coloring Agent17;599954;S4;F5;10860;Bag;10860
Detroit;Coloring Agent17;599954;S4;F6;20595;Bag;18937
Detroit;Coloring Agent17;599954;S4;F6;20595;Box;1658
Detroit;Coloring Agent17;599954;S4;F7;2437;Bag;2437
Detroit;Coloring Agent17;599954;S4;F8;12611;Bag;12611
Detroit;Coloring Agent17;599954;S4;F9;6724;Bag;5452
Detroit;Coloring Agent17;599954;S4;F9;6724;Box;1272
Detroit;Coloring Agent17;599954;S5;F10;3638;Bag;1713
Detroit;Coloring Agent17;599954;S5;F10;3638;Box;1925
Detroit;Coloring Agent17;599954;S5;F11;4615;Bag;2490
Detroit;Coloring Agent17;599954;S5;F11;4615;Box;2125
Detroit;Coloring Agent17;599954;S5;F12;3361;Bag;3361
Detroit;Coloring Agent17;599954;S5;F2;7564;Bag;4334
Detroit;Coloring Agent17;599954;S5;F2;7564;Box;3230
Detroit;Coloring Agent17;599954;S5;F3;5283;Bag;3385
Detroit;Coloring Agent17;599954;S5;F3;5283;Box;1898
Detroit;Coloring Agent17;599954;S5;F5;7702;Bag;2849
Detroit;Coloring Agent17;599954;S5;F5;7702;Box;4853
Detroit;Coloring Agent17;599954;S5;F6;1635;Box;1635
Detroit;Coloring Agent17;599954;S5;F7;7757;Bag;2980
Detroit;Coloring Agent17;599954;S5;F7;7757;Box;4777
Detroit;Coloring Agent17;599954;S5;F8;5620;Bag;5620
Detroit;Coloring Agent17;599954;S5;F9;12825;Bag;11103
Detroit;Coloring Agent17;599954;S5;F9;12825;Box;1722
Detroit;Coloring Agent18;302142;S1;F1;6065;Bag;6065
Detroit;Coloring Agent18;302142;S1;F10;3212;Bag;3212
Detroit;Coloring Agent18;302142;S1;F11;3109;Bag;1224
Detroit;Coloring Agent18;302142;S1;F11;3109;Box;1885
Detroit;Coloring Agent18;302142;S1;F12;2967;Box;2967
Detroit;Coloring Agent18;302142;S1;F2;3638;Bag;3638
Detroit;Coloring Agent18;302142;S1;F3;7495;Bag;6103
Detroit;Coloring Agent18;302142;S1;F3;7495;Box;1392
Detroit;Coloring Agent18;302142;S1;F4;2125;Box;2125
Detroit;Coloring Agent18;302142;S1;F5;9510;Bag;9510
Detroit;Coloring Agent18;302142;S1;F6;3783;Bag;3783
Detroit;Coloring Agent18;302142;S1;F7;9564;Bag;9564
Detroit;Coloring Agent18;302142;S1;F8;8517;Bag;7132
Detroit;Coloring Agent18;302142;S1;F8;8517;Box;1385
Detroit;Coloring Agent18;302142;S1;F9;9002;Bag;7097
Detroit;Coloring Agent18;302142;S1;F9;9002;Box;1905
Detroit;Coloring Agent18;302142;S2;F1;7882;Bag;6524
Detroit;Coloring Agent18;302142;S2;F1;7882;Box;1358
Detroit;Coloring Agent18;302142;S2;F10;4648;Bag;1808
Detroit;Coloring Agent18;302142;S2;F10;4648;Box;2840
Detroit;Coloring Agent18;302142;S2;F11;3600;Box;3600
Detroit;Coloring Agent18;302142;S2;F12;4327;Bag;4327
Detroit;Coloring Agent18;302142;S2;F3;1575;Box;1575
Detroit;Coloring Agent18;302142;S2;F4;225;Box;225
Detroit;Coloring Agent18;302142;S2;F5;3341;Bag;1869
Detroit;Coloring Agent18;302142;S2;F5;3341;Box;1472
Detroit;Coloring Agent18;302142;S2;F6;4686;Bag;4686
Detroit;Coloring Agent18;302142;S2;F7;2768;Bag;2768
Detroit;Coloring Agent18;302142;S2;F8;1412;Bag;1412
Detroit;Coloring Agent18;302142;S2;F9;8512;Bag;4539
Detroit;Coloring Agent18;302142;S2;F9;8512;Box;3973
Detroit;Coloring Agent18;302142;S3;F1;6940;Bag;5275
Detroit;Coloring Agent18;302142;S3;F1;6940;Box;1665
Detroit;Coloring Agent18;302142;S3;F10;1641;Bag;1641
Detroit;Coloring Agent18;302142;S3;F11;5455;Bag;4020
Detroit;Coloring Agent18;302142;S3;F11;5455;Box;1435
Detroit;Coloring Agent18;302142;S3;F12;3888;Bag;1546
Detroit;Coloring Agent18;302142;S3;F12;3888;Box;2342
Detroit;Coloring Agent18;302142;S3;F2;4628;Bag;3063
Detroit;Coloring Agent18;302142;S3;F2;4628;Box;1565
Detroit;Coloring Agent18;302142;S3;F3;3426;Bag;3426
Detroit;Coloring Agent18;302142;S3;F4;1900;Box;1900
Detroit;Coloring Agent18;302142;S3;F5;7767;Bag;7767
Detroit;Coloring Agent18;302142;S3;F7;7511;Bag;7511
Detroit;Coloring Agent18;302142;S3;F8;9076;Bag;6201
Detroit;Coloring Agent18;302142;S3;F8;9076;Box;2875
Detroit;Coloring Agent18;302142;S3;F9;7756;Bag;6171
Detroit;Coloring Agent18;302142;S3;F9;7756;Box;1585
Detroit;Coloring Agent18;302142;S4;F1;9448;Bag;6842
Detroit;Coloring Agent18;302142;S4;F1;9448;Box;2606
Detroit;Coloring Agent18;302142;S4;F10;3229;Bag;1919
Detroit;Coloring Agent18;302142;S4;F10;3229;Box;1310
Detroit;Coloring Agent18;302142;S4;F12;1740;Bag;1740
Detroit;Coloring Agent18;302142;S4;F2;7969;Bag;6801
Detroit;Coloring Agent18;302142;S4;F2;7969;Box;1168
Detroit;Coloring Agent18;302142;S4;F3;4456;Bag;2411
Detroit;Coloring Agent18;302142;S4;F3;4456;Box;2045
Detroit;Coloring Agent18;302142;S4;F4;1271;Bag;1271
Detroit;Coloring Agent18;302142;S4;F5;6957;Bag;6957
Detroit;Coloring Agent18;302142;S4;F6;3873;Bag;2001
Detroit;Coloring Agent18;302142;S4;F6;3873;Box;1872
Detroit;Coloring Agent18;302142;S4;F7;1930;Bag;1930
Detroit;Coloring Agent18;302142;S4;F8;6808;Bag;3466
Detroit;Coloring Agent18;302142;S4;F8;6808;Box;3342
Detroit;Coloring Agent18;302142;S4;F9;4524;Bag;2744
Detroit;Coloring Agent18;302142;S4;F9;4524;Box;1780
Detroit;Coloring Agent18;302142;S5;F1;8212;Bag;8212
Detroit;Coloring Agent18;302142;S5;F10;1243;Bag;1224
Detroit;Coloring Agent18;302142;S5;F10;1243;Box;19
Detroit;Coloring Agent18;302142;S5;F11;5753;Bag;3703
Detroit;Coloring Agent18;302142;S5;F11;5753;Box;2050
Detroit;Coloring Agent18;302142;S5;F2;2864;Bag;2864
Detroit;Coloring Agent18;302142;S5;F3;1909;Bag;1821
Detroit;Coloring Agent18;302142;S5;F3;1909;Box;88
Detroit;Coloring Agent18;302142;S5;F4;1708;Bag;1708
Detroit;Coloring Agent18;302142;S5;F5;20482;Bag;20482
Detroit;Coloring Agent18;302142;S5;F6;1528;Bag;1528
Detroit;Coloring Agent18;302142;S5;F7;11607;Bag;10227
Detroit;Coloring Agent18;302142;S5;F7;11607;Box;1380
Detroit;Coloring Agent18;302142;S5;F8;11863;Bag;11863
Detroit;Coloring Agent18;302142;S5;F9;10817;Bag;10817
Detroit;Coloring Agent19;294513;S1;F1;12195;Bag;12195
Detroit;Coloring Agent19;294513;S1;F10;7711;Bag;6059
Detroit;Coloring Agent19;294513;S1;F10;7711;Box;1652
Detroit;Coloring Agent19;294513;S1;F11;5296;Bag;1706
Detroit;Coloring Agent19;294513;S1;F11;5296;Box;3590
Detroit;Coloring Agent19;294513;S1;F2;3477;Bag;3477
Detroit;Coloring Agent19;294513;S1;F3;5504;Bag;5504
Detroit;Coloring Agent19;294513;S1;F4;3452;Bag;1717
Detroit;Coloring Agent19;294513;S1;F4;3452;Box;1735
Detroit;Coloring Agent19;294513;S1;F5;1420;Bag;1420
Detroit;Coloring Agent19;294513;S1;F6;8546;Bag;5737
Detroit;Coloring Agent19;294513;S1;F6;8546;Box;2809
Detroit;Coloring Agent19;294513;S1;F7;21674;Bag;18584
Detroit;Coloring Agent19;294513;S1;F7;21674;Box;3090
Detroit;Coloring Agent19;294513;S1;F8;11025;Bag;11025
Detroit;Coloring Agent19;294513;S1;F9;9273;Bag;9273
Detroit;Coloring Agent19;294513;S2;F1;10571;Bag;7354
Detroit;Coloring Agent19;294513;S2;F1;10571;Box;3217
Detroit;Coloring Agent19;294513;S2;F10;1451;Bag;1451
Detroit;Coloring Agent19;294513;S2;F11;1995;Bag;1995
Detroit;Coloring Agent19;294513;S2;F12;7813;Bag;4068
Detroit;Coloring Agent19;294513;S2;F12;7813;Box;3745
Detroit;Coloring Agent19;294513;S2;F2;5936;Bag;4006
Detroit;Coloring Agent19;294513;S2;F2;5936;Box;1930
Detroit;Coloring Agent19;294513;S2;F4;1625;Bag;1625
Detroit;Coloring Agent19;294513;S2;F5;7711;Bag;6156
Detroit;Coloring Agent19;294513;S2;F5;7711;Box;1555
Detroit;Coloring Agent19;294513;S2;F6;4012;Box;4012
Detroit;Coloring Agent19;294513;S2;F7;2010;Box;2010
Detroit;Coloring Agent19;294513;S2;F8;2244;Bag;2244
Detroit;Coloring Agent19;294513;S2;F9;6648;Bag;6648
Detroit;Coloring Agent19;294513;S3;F1;8487;Bag;8487
Detroit;Coloring Agent19;294513;S3;F10;9716;Bag;9716
Detroit;Coloring Agent19;294513;S3;F11;3385;Bag;1620
Detroit;Coloring Agent19;294513;S3;F11;3385;Box;1765
Detroit;Coloring Agent19;294513;S3;F12;3484;Bag;3484
Detroit;Coloring Agent19;294513;S3;F2;5623;Bag;5623
Detroit;Coloring Agent19;294513;S3;F4;4443;Bag;2225
Detroit;Coloring Agent19;294513;S3;F4;4443;Box;2218
Detroit;Coloring Agent19;294513;S3;F5;4341;Bag;2721
Detroit;Coloring Agent19;294513;S3;F5;4341;Box;1620
Detroit;Coloring Agent19;294513;S3;F6;2448;Bag;2448
Detroit;Coloring Agent19;294513;S3;F7;4670;Bag;4670
Detroit;Coloring Agent19;294513;S3;F9;11504;Bag;11504
Detroit;Coloring Agent19;294513;S4;F1;9669;Bag;4427
Detroit;Coloring Agent19;294513;S4;F1;9669;Box;5242
Detroit;Coloring Agent19;294513;S4;F10;7404;Bag;3974
Detroit;Coloring Agent19;294513;S4;F10;7404;Box;3430
Detroit;Coloring Agent19;294513;S4;F2;5829;Bag;3869
Detroit;Coloring Agent19;294513;S4;F2;5829;Box;1960
Detroit;Coloring Agent19;294513;S4;F3;564;Bag;564
Detroit;Coloring Agent19;294513;S4;F5;7778;Bag;5618
Detroit;Coloring Agent19;294513;S4;F5;7778;Box;2160
Detroit;Coloring Agent19;294513;S4;F6;6637;Bag;6637
Detroit;Coloring Agent19;294513;S4;F7;6286;Bag;4484
Detroit;Coloring Agent19;294513;S4;F7;6286;Box;1802
Detroit;Coloring Agent19;294513;S4;F8;6447;Bag;6447
Detroit;Coloring Agent19;294513;S4;F9;1402;Bag;1402
Detroit;Coloring Agent19;294513;S5;F1;8429;Bag;6359
Detroit;Coloring Agent19;294513;S5;F1;8429;Box;2070
Detroit;Coloring Agent19;294513;S5;F11;3988;Bag;3988
Detroit;Coloring Agent19;294513;S5;F12;7970;Bag;6220
Detroit;Coloring Agent19;294513;S5;F12;7970;Box;1750
Detroit;Coloring Agent19;294513;S5;F2;5919;Bag;5919
Detroit;Coloring Agent19;294513;S5;F3;3538;Bag;3538
Detroit;Coloring Agent19;294513;S5;F5;3512;Bag;3512
Detroit;Coloring Agent19;294513;S5;F6;5986;Bag;3924
Detroit;Coloring Agent19;294513;S5;F6;5986;Box;2062
Detroit;Coloring Agent19;294513;S5;F7;2010;Box;2010
Detroit;Coloring Agent19;294513;S5;F8;1455;Bag;1455
Detroit;Coloring Agent2;93842;S1;F1;7995;Bag;7995
Detroit;Coloring Agent2;93842;S1;F12;1584;Bag;1584
Detroit;Coloring Agent2;93842;S1;F2;733;Bag;733
Detroit;Coloring Agent2;93842;S1;F4;1708;Bag;1708
Detroit;Coloring Agent2;93842;S1;F5;1698;Box;1698
Detroit;Coloring Agent2;93842;S1;F7;1702;Bag;1702
Detroit;Coloring Agent2;93842;S1;F8;10402;Bag;10402
Detroit;Coloring Agent2;93842;S2;F1;3239;Bag;3239
Detroit;Coloring Agent2;93842;S2;F11;1597;Bag;1597
Detroit;Coloring Agent2;93842;S2;F6;1531;Bag;1531
Detroit;Coloring Agent2;93842;S2;F8;1236;Bag;1236
Detroit;Coloring Agent2;93842;S2;F9;3240;Bag;3173
Detroit;Coloring Agent2;93842;S2;F9;3240;Box;67
Detroit;Coloring Agent2;93842;S3;F1;9137;Bag;9137
Detroit;Coloring Agent2;93842;S3;F10;1506;Box;1506
Detroit;Coloring Agent2;93842;S3;F11;1780;Box;1780
Detroit;Coloring Agent2;93842;S3;F12;1725;Box;1725
Detroit;Coloring Agent2;93842;S3;F2;991;Bag;991
Detroit;Coloring Agent2;93842;S3;F7;3481;Bag;3481
Detroit;Coloring Agent2;93842;S3;F8;9095;Bag;9095
Detroit;Coloring Agent2;93842;S3;F9;1798;Bag;1798
Detroit;Coloring Agent2;93842;S4;F1;3212;Bag;3212
Detroit;Coloring Agent2;93842;S4;F10;3058;Bag;1513
Detroit;Coloring Agent2;93842;S4;F10;3058;Box;1545
Detroit;Coloring Agent2;93842;S4;F11;1462;Bag;1462
Detroit;Coloring Agent2;93842;S4;F3;1663;Bag;1663
Detroit;Coloring Agent2;93842;S4;F5;747;Box;747
Detroit;Coloring Agent2;93842;S5;F1;6774;Bag;6774
Detroit;Coloring Agent2;93842;S5;F12;2911;Bag;1521
Detroit;Coloring Agent2;93842;S5;F12;2911;Box;1390
Detroit;Coloring Agent2;93842;S5;F3;552;Bag;552
Detroit;Coloring Agent2;93842;S5;F5;1408;Bag;1408
Detroit;Coloring Agent2;93842;S5;F6;2904;Box;2904
Detroit;Coloring Agent2;93842;S5;F8;2973;Bag;2973
Detroit;Coloring Agent20;268486;S1;F1;5282;Bag;5282
Detroit;Coloring Agent20;268486;S1;F10;1395;Box;1395
Detroit;Coloring Agent20;268486;S1;F11;1124;Box;1124
Detroit;Coloring Agent20;268486;S1;F12;4948;Bag;3488
Detroit;Coloring Agent20;268486;S1;F12;4948;Box;1460
Detroit;Coloring Agent20;268486;S1;F2;5941;Bag;5941
Detroit;Coloring Agent20;268486;S1;F3;4556;Bag;1486
Detroit;Coloring Agent20;268486;S1;F3;4556;Box;3070
Detroit;Coloring Agent20;268486;S1;F4;5877;Bag;4072
Detroit;Coloring Agent20;268486;S1;F4;5877;Box;1805
Detroit;Coloring Agent20;268486;S1;F5;7026;Bag;7026
Detroit;Coloring Agent20;268486;S1;F6;170;Bag;170
Detroit;Coloring Agent20;268486;S1;F7;3792;Bag;3792
Detroit;Coloring Agent20;268486;S1;F8;8648;Bag;7236
Detroit;Coloring Agent20;268486;S1;F8;8648;Box;1412
Detroit;Coloring Agent20;268486;S1;F9;10309;Bag;10309
Detroit;Coloring Agent20;268486;S2;F1;7287;Bag;7287
Detroit;Coloring Agent20;268486;S2;F10;1498;Box;1498
Detroit;Coloring Agent20;268486;S2;F12;6514;Bag;6514
Detroit;Coloring Agent20;268486;S2;F2;6937;Bag;2519
Detroit;Coloring Agent20;268486;S2;F2;6937;Box;4418
Detroit;Coloring Agent20;268486;S2;F3;1960;Box;1960
Detroit;Coloring Agent20;268486;S2;F4;10081;Bag;10081
Detroit;Coloring Agent20;268486;S2;F5;8854;Bag;7194
Detroit;Coloring Agent20;268486;S2;F5;8854;Box;1660
Detroit;Coloring Agent20;268486;S2;F6;1266;Bag;1266
Detroit;Coloring Agent20;268486;S2;F8;8302;Bag;6810
Detroit;Coloring Agent20;268486;S2;F8;8302;Box;1492
Detroit;Coloring Agent20;268486;S2;F9;9053;Bag;7803
Detroit;Coloring Agent20;268486;S2;F9;9053;Box;1250
Detroit;Coloring Agent20;268486;S3;F1;8299;Bag;6693
Detroit;Coloring Agent20;268486;S3;F1;8299;Box;1606
Detroit;Coloring Agent20;268486;S3;F10;4485;Bag;4485
Detroit;Coloring Agent20;268486;S3;F11;2831;Bag;1423
Detroit;Coloring Agent20;268486;S3;F11;2831;Box;1408
Detroit;Coloring Agent20;268486;S3;F12;1110;Bag;1110
Detroit;Coloring Agent20;268486;S3;F2;1738;Bag;1738
Detroit;Coloring Agent20;268486;S3;F3;1662;Bag;1662
Detroit;Coloring Agent20;268486;S3;F4;1394;Bag;1394
Detroit;Coloring Agent20;268486;S3;F5;6097;Bag;4736
Detroit;Coloring Agent20;268486;S3;F5;6097;Box;1361
Detroit;Coloring Agent20;268486;S3;F6;2865;Bag;2865
Detroit;Coloring Agent20;268486;S3;F7;7402;Bag;4835
Detroit;Coloring Agent20;268486;S3;F7;7402;Box;2567
Detroit;Coloring Agent20;268486;S3;F8;3548;Bag;3548
Detroit;Coloring Agent20;268486;S3;F9;6895;Bag;6895
Detroit;Coloring Agent20;268486;S4;F1;10428;Bag;8693
Detroit;Coloring Agent20;268486;S4;F1;10428;Box;1735
Detroit;Coloring Agent20;268486;S4;F11;3119;Bag;3119
Detroit;Coloring Agent20;268486;S4;F12;2215;Bag;2215
Detroit;Coloring Agent20;268486;S4;F2;5473;Bag;1873
Detroit;Coloring Agent20;268486;S4;F2;5473;Box;3600
Detroit;Coloring Agent20;268486;S4;F3;4160;Bag;4160
Detroit;Coloring Agent20;268486;S4;F4;3533;Bag;3533
Detroit;Coloring Agent20;268486;S4;F5;10549;Bag;9129
Detroit;Coloring Agent20;268486;S4;F5;10549;Box;1420
Detroit;Coloring Agent20;268486;S4;F6;1574;Bag;1574
Detroit;Coloring Agent20;268486;S4;F7;7474;Bag;3482
Detroit;Coloring Agent20;268486;S4;F7;7474;Box;3992
Detroit;Coloring Agent20;268486;S4;F8;14862;Bag;11926
Detroit;Coloring Agent20;268486;S4;F8;14862;Box;2936
Detroit;Coloring Agent20;268486;S4;F9;9102;Bag;7592
Detroit;Coloring Agent20;268486;S4;F9;9102;Box;1510
